"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"Carpenter, Kerry",681481,2024,26,264,296,75,36,16,5,18,75,22,25.3,7.4,".284",".587",".345","0.932","0.303",".328","57","2","0","1","37",".265",".556",".380",".332","90.5","17.6",40.1,17.7,46.4,"100.928032292","94.944129215",30.3,50.5,"27.7"
"Cruz, Oneil",665833,2024,25,541,599,140,82,34,3,21,181,51,30.2,8.5,".259",".449",".324","0.773","0.190",".347","76","1","22","5","72",".262",".461",".340",".328","95.5","9.8",32.1,15.7,54.9,"107.199352928","98.547881492",34.1,46.3,"28.8"
"García Jr., Luis",671277,2024,24,500,528,141,97,25,1,18,86,27,16.3,5.1,".282",".444",".318","0.762","0.162",".310","70","5","22","2","58",".279",".453",".332",".316","89.1","8.2",32.8,8,41.7,"100.167127696","94.249397672",21.3,51.7,"27.2"
"Norby, Connor",681393,2024,24,178,194,42,24,9,0,9,64,15,33,7.7,".236",".438",".294","0.732","0.202",".311","20","3","3","0","32",".228",".441",".317",".289","86.2","17",47,14.8,39.1,"99.109980172","93.692715217",33.2,57.6,"29.3"
"Bride, Jonah",681146,2024,28,232,272,64,43,10,0,11,55,30,20.2,11,".276",".461",".357","0.818","0.185",".306","39","1","0","1","30",".224",".334",".296",".318","87.1","11.8",29.9,5.4,33.7,"97.444142826","92.857149348",16.7,38.2,"26.9"
"Mullins, Cedric",656775,2024,29,444,499,104,67,16,3,18,98,41,19.6,8.2,".234",".405",".305","0.710","0.171",".261","54","6","32","0","69",".227",".355",".291",".298","87.1","21.5",31.7,4.9,33.4,"97.759606105","92.89369311",19.1,51.4,"28.3"
"Hamilton, David",666152,2024,26,294,317,73,47,17,1,8,80,22,25.2,6.9,".248",".395",".303","0.698","0.147",".316","28","4","33","0","47",".231",".347",".282",".287","87","15.8",38.3,5.6,32.2,"97.714382095","92.969829904",25.6,45.9,"29.4"
"Varsho, Daulton",662139,2024,27,459,513,98,52,21,7,18,137,48,26.7,9.4,".214",".407",".293","0.700","0.193",".262","58","2","10","1","73",".186",".316",".261",".269","86.1","24.4",30.2,6.2,34,"98.537583503","93.276618121",27,47.6,"28.5"
"Chourio, Jackson",694192,2024,20,528,573,145,91,29,4,21,121,39,21.1,6.8,".275",".464",".327","0.791","0.189",".320","79","7","22","4","80",".269",".424",".323",".322","89.7","7.6",33.2,7.8,44.9,"100.832969557","94.831073407",27.1,48.8,"29.7"
"Valdez, Enmanuel",665839,2024,25,201,223,43,25,12,0,6,53,17,23.8,7.6,".214",".363",".270","0.633","0.149",".253","28","1","1","0","23",".235",".411",".306",".292","89.4","19.3",32,9.2,41.8,"99.9120656","94.1331724",22.1,43.9,"26.2"
"Judge, Aaron",592450,2024,32,559,704,180,85,36,1,58,171,133,24.3,18.9,".322",".701",".458","1.159","0.379",".367","144","0","10","20","122",".310",".722",".479",".449","96.2","19",40.8,26.9,61,"107.20043567","99.103701521",30.7,42,"26.8"
"Díaz, Yandy",650490,2024,32,563,621,158,112,31,1,14,95,50,15.3,8.1,".281",".414",".341","0.755","0.133",".314","65","0","0","0","55",".277",".423",".336",".340","92.2","5",28.4,7.6,48.7,"103.441830979","96.263007825",14.2,43.9,"25.4"
"Barnes, Austin",605131,2024,34,140,156,37,33,3,0,1,36,14,23.1,9,".264",".307",".331","0.638","0.043",".350","11","0","3","0","12",".228",".291",".269",".299","86.3","9.5",30.2,1.9,31.1,"96.963688654","92.484081538",22.8,47.4,"25.8"
"Friedl, TJ",670770,2024,28,297,341,67,48,5,1,13,52,26,15.2,7.6,".226",".380",".310","0.690","0.154",".229","55","1","9","0","35",".228",".317",".292",".318","86","16.7",29.9,3.2,31.5,"96.990036","92.527458326",17.9,43.4,"26.5"
"McCutchen, Andrew",457705,2024,37,448,515,104,65,18,1,20,133,58,25.8,11.3,".232",".411",".328","0.739","0.179",".283","50","2","3","1","66",".224",".418",".325",".322","88.5","14.3",31.9,12,36.9,"99.424962893","93.831123091",28.9,42,"26.8"
"Cronenworth, Jake",630105,2024,30,577,656,139,90,29,3,17,118,61,18,9.3,".241",".390",".324","0.714","0.149",".274","83","2","5","0","72",".259",".421",".335",".341","88.6","13.9",35.4,7.8,36.7,"99.527561266","93.904133654",17.1,45,"27.7"
"Ozuna, Marcell",542303,2024,33,606,688,183,113,31,0,39,170,74,24.7,10.8,".302",".546",".378","0.924","0.244",".359","104","0","1","2","96",".286",".572",".402",".368","92.1","14.4",40.5,15.5,53.4,"103.338991136","96.489686128",31.4,46.8,"25.7"
"Ruiz, Keibert",660688,2024,25,459,485,105,71,21,0,13,54,16,11.1,3.3,".229",".359",".260","0.619","0.130",".232","57","1","3","0","46",".251",".350",".279",".283","85.4","19.8",32.2,3.2,25.6,"95.477673333","91.740685858",12.1,52.3,"25.0"
"Stefanic, Michael",683021,2024,28,110,124,24,20,4,0,0,20,10,16.1,8.1,".218",".255",".301","0.556","0.037",".267","8","0","0","0","8",".205",".256",".253",".289","85.1","7",24.2,1.1,26.4,"94.514950889","91.314226629",10.5,41.5,"25.6"
"Alvarez, Yordan",670541,2024,27,552,635,170,99,34,2,35,95,69,15,10.9,".308",".567",".392","0.959","0.259",".317","86","0","6","16","88",".303",".593",".410",".388","93.1","18.3",35.4,14.5,49.7,"104.097105087","96.703519522",19.9,47.8,"26.1"
"Grisham, Trent",663757,2024,27,179,209,34,17,8,0,9,57,22,27.3,10.5,".190",".385",".290","0.675","0.195",".217","31","1","1","1","21",".200",".386",".303",".300","90.6","20",25.6,12,46.4,"100.360050339","94.648811864",23.3,37.2,"26.9"
"Maldonado, Martín",455117,2024,37,135,147,16,9,3,0,4,51,8,34.7,5.4,".119",".230",".174","0.404","0.111",".150","11","0","0","0","9",".160",".288",".222",".212","88","20.1",29.9,8,35.6,"98.499170952","93.412792619",36.1,49.3,"23.1"
"Estrada, Thairo",642731,2024,28,364,381,79,53,15,2,9,76,10,19.9,2.6,".217",".343",".247","0.590","0.126",".249","47","2","2","0","43",".226",".339",".263",".257","86.2","10.5",30.3,4.8,31.7,"97.31710125","92.678487456",20.5,51.3,"28.0"
"Schanuel, Nolan",694384,2024,22,519,607,130,98,19,0,13,103,68,17,11.2,".250",".362",".343","0.705","0.112",".285","54","1","10","0","62",".254",".355",".318",".349","86.1","10.3",36.4,3.5,25.4,"95.305191333","91.662606993",14.4,41.8,"26.4"
"Tovar, Ezequiel",678662,2024,22,655,695,176,101,45,4,26,200,23,28.8,3.3,".269",".469",".295","0.764","0.200",".344","78","5","6","1","83",".233",".400",".288",".264","88.8","18.9",38.5,9,39.8,"99.306485852","93.964016332",33.5,62.3,"28.1"
"Duvall, Adam",594807,2024,35,303,330,55,34,10,0,11,99,21,30,6.4,".182",".323",".245","0.568","0.141",".227","30","0","0","0","29",".196",".386",".283",".260","86.9","22.2",27.8,10.7,36.6,"99.791319515","93.950920683",27.7,49,"28.1"
"Vierling, Matt",663837,2024,27,518,567,133,84,28,5,16,121,41,21.3,7.2,".257",".423",".312","0.735","0.166",".303","57","1","6","1","80",".256",".393",".310",".313","89.8","11.7",34.1,7.5,40.9,"100.235830606","94.344722247",19.5,42.8,"28.8"
"Wisely, Brett",689172,2024,25,252,272,60,42,13,1,4,65,13,23.9,4.8,".238",".345",".278","0.623","0.107",".301","31","3","2","0","25",".214",".312",".255",".259","86.8","16.2",29.7,5.2,31.6,"96.94857663","92.51248388",22.5,49.5,"27.8"
"McNeil, Jeff",643446,2024,32,424,472,101,63,26,0,12,68,35,14.4,7.4,".238",".384",".308","0.692","0.146",".256","44","1","5","1","57",".234",".336",".288",".306","87","14.9",32.2,3.1,31.1,"96.866365393","92.484410197",17.5,55.4,"26.3"
"Grissom, Vaughn",687093,2024,23,105,114,20,17,3,0,0,24,7,21.1,6.1,".190",".219",".246","0.465","0.029",".244","6","0","2","0","10",".255",".338",".288",".306","86.1","8.3",41.5,4.9,32.9,"97.751728293","92.913035244",22.4,45.4,"27.4"
"Walls, Taylor",670764,2024,27,218,252,40,31,5,3,1,67,31,26.6,12.3,".183",".248",".282","0.530","0.065",".255","14","4","16","0","27",".184",".258",".252",".284","86.1","18.2",29.9,3.2,24,"95.086734605","91.544710263",25,45.1,"27.8"
"Abreu, José",547989,2024,37,113,120,14,10,2,0,2,28,4,23.3,3.3,".124",".195",".167","0.362","0.071",".143","7","0","0","0","10",".162",".241",".199",".203","87.8","6.7",26.7,2.3,33.7,"98.240018605","93.123486279",29.7,51.2,"25.3"
"Gorman, Nolan",669357,2024,24,365,402,74,40,15,0,19,151,34,37.6,8.5,".203",".400",".271","0.671","0.197",".279","50","1","6","1","42",".208",".431",".306",".277","88.5","20.3",40.3,16.7,38.6,"100.727790741","94.443953953",38.7,51,"26.2"
"Flores, Wilmer",527038,2024,32,214,242,44,28,12,0,4,33,20,13.6,8.3,".206",".318",".277","0.595","0.112",".220","26","0","0","1","19",".221",".338",".284",".297","83.5","21.4",36.6,5.9,27.6,"95.484386989","91.787573297",13.9,43.9,"24.0"
"Outman, James",681546,2024,27,136,156,20,12,4,0,4,55,16,35.3,10.3,".147",".265",".256","0.521","0.118",".208","11","1","2","0","12",".198",".319",".282",".301","87.6","15.3",38.3,4.9,38.3,"100.237923902","94.412729136",37.1,47.6,"28.8"
"Noel, Jhonkensy",678877,2024,22,179,198,39,18,7,1,13,63,13,31.8,6.6,".218",".486",".288","0.774","0.268",".250","28","0","0","0","25",".218",".435",".323",".292","88.6","19.3",30.8,14.5,36.8,"100.792552542","94.452483077",34.2,54.1,"28.1"
"Giménez, Andrés",665926,2024,25,583,633,147,115,22,1,9,97,26,15.3,4.1,".252",".340",".298","0.638","0.088",".286","63","5","30","1","64",".262",".356",".297",".310","86.3","8.7",32.7,2.8,28.5,"96.492499139","92.262342361",22.8,56.4,"28.9"
"McKinstry, Zach",656716,2024,29,297,325,64,41,14,5,4,69,24,21.2,7.4,".215",".337",".277","0.614","0.122",".265","23","0","16","0","32",".238",".365",".295",".300","88","18.7",37.8,4.3,32.6,"97.327044","92.860583362",22.1,47.7,"28.4"
"Frazier, Adam",624428,2024,32,262,294,53,38,10,1,4,59,22,20.1,7.5,".202",".294",".282","0.576","0.092",".246","22","0","3","0","35",".238",".317",".287",".314","84.5","15.3",37.9,2.9,22.8,"95.005808416","91.560763134",18.8,47,"26.7"
"Harper, Bryce",547180,2024,31,550,631,157,85,42,0,30,138,76,21.9,12,".285",".525",".373","0.898","0.240",".331","87","4","7","11","85",".267",".472",".356",".358","91.1","13.5",36.1,10.6,48.2,"102.531835097","95.63882949",26.7,52.9,"27.4"
"Toglia, Michael",669911,2024,25,399,458,87,45,14,3,25,147,54,32.1,11.8,".218",".456",".311","0.767","0.238",".270","55","1","10","2","62",".244",".504",".359",".335","92.1","15.1",39.2,17.3,50.2,"102.673791797","96.069366471",34.9,45.1,"27.4"
